5087,1,4,4,2/23/10,327,3,2, ,1,10,1,4/27/96,13,2, ,2,8,58, ,1,2, ,1, , ,1,1,1,1,1,1,1,1,4,1,4,1,4,1,4,1,4,4,0,1,0,2,2,2, , , , , , , , , , , , , , , , , , , ,1,4,1,4,1,3,3,4,4,4,4,1,1,1,1,4,4,1,3,3,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,8,7,2, , , , , , , , , , , , , , , ,1,1,4,4,8,22:30:00,6:30:00,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,5,5,5,4,1,1,1,1,2,3,3,1,4,3,4,4,1,3,3,3,1,11, , ,62,110,5,2, ,110, ,1,1,1,1,1,1,1,1,2,1,1,1,3,5,10,1,1,1,2,4,2,4,1,8,2,3,10,10,8,8,8,4,4,4, , , , , , ,4,1,4,4,1,1,4,1,1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,5,1,3,1,3,3,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2, , , , , ,1,1, ,2, ,1, ,2,3,2,5,5,3,5,5, , , , , , , , , , , , , , , , , 
5092,1,4,4,2/27/10,311,3,2, ,1,10,2,2/12/96,14,1, ,1,8,92, ,3, , , , , ,1,1,1,1,1,1,1,4,4,4,4,4,4,1,4,2,4,7,3,0,0,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,1,4,1,3,3,4,4,4,3,1,1,1,1,4,4,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,4,1,1,4,4,2, , , , , , , , , , , , , , , ,1,1,3,3,8.5,22:00:00,6:30:00,4,1,2,2,1,1,1,1,1,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,9,3,2,3,4,9,1,1,3,3,3,2,4,3,4,3,1,3,3, , , ,3,3,67,999,5,7, ,999, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,10,0,56,2,21,40,6,0,14,0,7,100,49,4,4,3,4,4,3, , , , , , ,3,1,3,3,1,1,3,1,1,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,3,4,9,1,4,3,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,80,2, , , ,1,1, ,2, ,2, ,3,4,1,1,1,1,1,1, , , , , , , , , , , , , , , , , 
5103,1,4,4,1/10/10,326,3,2, ,1,10,2,6/27/95,14,1, ,1,8,94, ,1,4, ,1, , ,2,1,2,2,1,1,1,2,3,1,3,2,3,1,4,2,2,3,1,0,0,1,2,2,2,1, ,13,12, ,13, , , ,2,2, ,2, , ,1, ,2,1,3,2,4,1,4,3,4,3,3,2,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,4,3,2, , , , , , , , , , , , , , , ,1,1,3,3,9.5,23:30:00,9:00:00,3,5,99.9,0,1,2,3,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,4,2,2,3,1,3,2,3,2,2,3,1,1,2,3,3,3,2,2,2,1,9,2,3,2, , , ,9,2,62,115,5,2, ,115, ,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,0,0,0,2,2,1,0,4,0,0,0,1,5,4,3,1,4,4,2, , , , , , ,9,1,2,3,1,1,2,1,1,3,3,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,9,9,2,2,2,2,1,2,4,3,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1E+019,2, , , ,1,1, ,2, ,1, ,2,4,2,2,3,4,4,4, , , , , , , , , , , , , , , , , 
5108,1,4,4,1/9/10,326,3,2, ,1,10,1,6/23/96,13,2, ,2,8,87, ,1,6, ,1, , ,1,1,1,3,3,1,2,2,4,2,4,1,3,2,4,2,4,3,1,1,1,2,2,2,2, ,10,12, , , , , ,1,1, , , , , , , , ,1,4,1,4,1,2,2,2,2,4,2,2,4,2,2,2,2,1,1,3,3,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,7,3,2, , , , , , , , , , , , , , , ,1,1,2,3,8,22:00:00,6:00:00,4,0,0,0,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,3,2,3,2,2,2,2,1,1,3,4,4,1,4,3,4,3,2,3,3,4,1,11, , ,68,999,5,8, ,999, ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,0,2,3,1,2,1,0,2,0,1,2,3,1,3,3,3, , , , , , ,3,3,2,2,3,3,3,3,3,2,3,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,9,9,3,5,4,3,4,2,4,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,40,12,11, ,HELPED OUT A LOT,1,1, ,2, ,1, ,2,4,2,3,4,3,4,4, , , , , , , , , , , , , , , , , 
5110,1,4,4,11/11/09,310,3,2, ,1,10,2,1/3/96,13,2, ,1,8,34, ,3, , , , , ,2,2,2,3,2,2,2,3,2,4,3,1,3,2,4,2,2,3,1,1,0,2,2,2,1, ,13,12, ,13, , , ,2,2, ,2, , , ,3,2,2,2,2,2,3,2,2,1,4,4,4,2,1,1,1,1,3,2,1,3,3,3,3,2,2,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,2,2,1,2,1,1,1,2,1,1,4,1,1,2,1,4,2,1,3,2,2, , , , , , , , , , , , , , , ,2,2,3,3,9,21:30:00,6:30:00,4,4,1.5,6,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,4,2,1,1,1,2,2,2,3,2,3,3,3,3,2, , , ,2,3,68,160,5,8, ,160, ,1,1,1,1,2,2,2,2,2,1,2,2,1,4,1,0,0,3,1,2,1,1,2,1,1,0,2,1,4,4,2,4,4,3, , , , , , ,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,2,2,1,2,2,1,1,1,2,1,2,1,4,4,4,4,4,5,4,3,3,4,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,200,5,2, , ,1,1, ,2, ,1, ,2,3,2,4,5,4,4,5, , , , , , , , , , , , , , , , , 
5114,1,4,4,2/7/10,326,3,2, ,1,10,2,6/7/96,13,1, ,1,8,37, ,1,6, ,1, , ,2,2,2,1,2,2,2,2,4,2,4,1,4,1,4,1,4,8,1,0,0,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,1,4,1,2,2,4,4,4,4,1,1,1,1,3,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,8,6,2, , , , , , , , , , , , , , , ,1,1,2,3,8.92,21:30:00,6:25:00,4,0,0,0,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,3,2,1,2,1,1,3,3,3,2,4,3,4,3,2,2,2, , , ,3,3,69,220,5,9, ,220, ,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,3,0,0,7,18,1,1,1,1,1,0,100,3,3,3,2,3,3,3, , , , , , ,3,1,3,3,2,1,3,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,2,4,3,4,2,4,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,300,13,11, ,SOLD A GAME FOR THE PS3,1,1, ,2, ,1, ,2,4,2,3,4,4,4,4, , , , , , , , , , , , , , , , , 
5123,1,4,4,2/27/10,326,3,2, ,1,10,2,12/23/95,14,1, ,1,8,89, ,3, , , , , ,1,1,1,1,1,1,1,4,3,4,2,2,3,2,2,2,3,2,2,0,0,2,2,2, , , , , , , , , , , , , , , , , , , ,3,4,1,4,1,4,2,4,3,4,3,1,1,1,1,3,4,1,3,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,4,1,4,1,1,7,6,2, , , , , , , , , , , , , , , ,1,1,2,3,8.83,22:00:00,6:50:00,4,2,2,4,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,4,4,4,5,3,1,1,3,4,4,1,4,3,4,3,2,3,4, , , ,3,2,65,999,5,5, ,999, ,1,1,1,1,1,1,1,1,1,1,1,1,6,6,3,1,2,4,2,3,4,3,2,1,1,1,9,3,4,4,2,4,4,3, , , , , , ,3,1,3,3,1,2,2,1,1,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,1,3,1,4,3,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2, , , , , ,1,1, ,2, ,1, ,4,4,2,4,4,3,4,4, , , , , , , , , , , , , , , , , 
5131,1,4,4,1/19/10,325,3,2, ,1,10,1,12/19/95,14,2, ,1,8,86, ,3, , , , , ,4,2,4,1,1,1,1,2,4,1,4,2,4,2,4,2,4,2,0,0,0,2,2,2,2, , ,99,99, , , , , ,1,2, , , , ,1, ,1,2,4,2,4,1,4,3,4,2,3,2,2,2,2,1,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,1,3,2,1,4,1,4,2,1,7,3,2, , , , , , , , , , , , , , , ,1,1,4,3,21.5,9:00:00,6:30:00,4,5,1,5,2,2,1,2,1,1,4,2,2,1,1,1,1,1,1,2,4,2,1,1,1,2,1,2,2,2,9,1,2,4,3,9,1,1,2,2,2,2,1,3,1,3,1,3,3,3,1,10, , ,60,90,5,0, ,90, ,1,2,1,1,2,1,2,2,1,1,1,1,0,0,0,1,0,0,1,12,12,0,1,3,0,8,10,6,1,2,1,4,4,1, , , , , , ,3,3,3,2,2,4,3,3,2,4,4,2,1,2,1,1,1,1,1,2,2,2,4,1,1,2,1,4,2,3,2,4,3,4,4,3,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,10,13, , , ,1,1, ,2, ,1, ,4,8,2,4,3,4,3,3, , , , , , , , , , , , , , , , , 
5138,1,4,4,2/3/10,329,3,1, ,1,10,1,8/27/95,14,1, ,1,8,86, ,1,1,haven't seen him in ten years, , , ,1,1,1,1,1,1,1,4,3,4,2,4,3,2,4,4,4,0,2,1,0,2,2,2, , , , , , , , , , , , , , , , , , , ,1,4,2,4,1,4,3,4,3,4,3,1,1,1,1,4,4,1,1,2,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,7,5,2, , , , , , , , , , , , , , , ,1,1,4,4,9,22:00:00,7:00:00,4,1,5,5,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,3,4,3,2,3,2,1,1,1,2,4,3,3,4,3,3,2,4,4,1,2,1,12, , ,60,190,5,0, ,190, ,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,3,0,0,0,35,7,0,0,15,0,0,0,0,1,1,1,4,4,2, , , , , , ,4,4,3,2,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,2,4,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,150,13, , , ,1,1, ,2, ,3,mobile home,3,3,2,5,5,3,4,4, , , , , , , , , , , , , , , , , 
5140,1,4,4,12/9/09,310,3,2, ,1,10,2,2/3/96,13,2, ,1,8,93, ,3, , , , , ,1,1,1,3,3,3,3,2,4,2,2,2,2,1,3,1,4,4,1,2,0,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,1,4,1,4,3,4,3,3,3,1,1,1,1,3,9,2,3,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,2,9,1,4,1,4,2,1,7,6,2, , , , , , , , , , , , , , , ,1,1,3,3,9,21:30:00,6:30:00,4,0,0,0,1,2,2,2,1,1,2,9,9,1,1,1,9,1,2,9,2,1,2,1,2,1,1,2,2,3,9,3,9,9,2,2,1,1,2,2,2,1,3,2,3,2,2,2,1, , , ,1,1,64,130,5,4, ,130, ,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,1,0,1,0,1,0,0,0,1,3,1,5,0,4,4,2,4,4,3, , , , , , ,4,1,3,3,1,3,3,1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,2,4,4,4,3,4,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,50,11, , ,CFP,1,1, ,2, ,1, ,3,3,2,5,5,3,4,4, , , , , , , , , , , , , , , , , 
5145,1,4,4,11/17/09,316,3,2, ,1,10,2,1/22/96,13,2, ,1,8,70,Fern Bacon middle school,3, , , , , ,1,1,1,1,1,1,1,4,4,3,3,2,4,1,4,3,4,2,4,0,0,2,2,2, , , , , , , , , , , , , , , , , , , ,1,4,1,4,2,3,3,4,4,3,4,2,1,1,1,4,3,3,4,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,1,1,1,1,1,1,1,4,9,1,4,1,4,1,1,2,3,2, , , , , , , , , , , , , , , ,1,1,3,3,8.5,22:30:00,7:00:00,4,0,0,0,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,3,4,4,3,2,4,4,2,2,1,4,4,4,2,4,4,4,3,3,3,3, , , ,4,2,62,100,5,2, ,100, ,2,2,2,2,2,1,1,2,2,1,1,2,30,0,1,0,0,0,1,4,2,3,0,1,1,0,5,3,4,4,2,4,4,3, , , , , , ,3,2,3,4,1,1,3,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,5,2,3,2,3,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,50,4, , , ,1,1, ,2, ,1, ,3,8,1,1,1,1,1,1, , , , , , , , , , , , , , , , , 
